CODIGO_MUNICIPIO,DATE,UF,NOME_MUNICIPIO
355600,24/09/2021,SP,Urupês
432160,24/09/2021,RS,Tramandaí
520410,24/09/2021,GO,Cachoeira Alta
120050,25/09/2021,AC,Sena Madureira
211300,25/09/2021,MA,Vitorino Freire
231170,25/09/2021,CE,Reriutaba
240930,25/09/2021,RN,Patu
291500,25/09/2021,BA,Itaeté
330285,25/09/2021,RJ,Mesquita
411373,25/09/2021,PR,Luiziana
411670,25/09/2021,PR,Nova Aurora
430480,25/09/2021,RS,Carlos Barbosa
520810,25/09/2021,GO,Formoso
150565,26/09/2021,PA,Placas
280450,26/09/2021,SE,Nossa Senhora da Glória
293230,26/09/2021,BA,Ubatã
355640,26/09/2021,SP,Vargem Grande do Sul
420285,26/09/2021,SC,Braço do Trombudo
420417,26/09/2021,SC,Cerro Negro
420425,26/09/2021,SC,Cocal do Sul
421085,26/09/2021,SC,Mirim Doce
421105,26/09/2021,SC,Monte Carlo
421145,26/09/2021,SC,Nova Itaberaba
421225,26/09/2021,SC,Passo de Torres
421567,26/09/2021,SC,Santa Terezinha
421775,26/09/2021,SC,Sul Brasil
130100,27/09/2021,AM,Carauari
250350,27/09/2021,PB,Cacimba de Dentro
250980,27/09/2021,PB,Mulungu
260680,27/09/2021,PE,Igarassu
292480,27/09/2021,BA,Piritiba
120020,28/09/2021,AC,Cruzeiro do Sul
170510,28/09/2021,TO,Chapada da Natividade
220370,28/09/2021,PI,Esperantina
230030,28/09/2021,CE,Acopiara
260795,28/09/2021,PE,Jaqueira
260805,28/09/2021,PE,Jatobá
261485,28/09/2021,PE,Tamandaré
290570,28/09/2021,BA,Camaçari
310150,28/09/2021,MG,Além Paraíba
311120,28/09/2021,MG,Campo Belo
317200,28/09/2021,MG,Visconde do Rio Branco
411729,28/09/2021,PR,Novo Itacolomi
412033,28/09/2021,PR,Prado Ferreira
431417,28/09/2021,RS,Pedras Altas
431680,28/09/2021,RS,Santa Cruz do Sul
500100,28/09/2021,MS,Aparecida do Taboado
150803,29/09/2021,PA,Tracuateua
210515,29/09/2021,MA,Igarapé do Meio
230260,29/09/2021,CE,Camocim
261255,29/09/2021,PE,Santa Filomena
270860,29/09/2021,AL,São Miguel dos Campos
293290,29/09/2021,BA,Valença
313580,29/09/2021,MG,Jequitinhonha
315570,29/09/2021,MG,Rio Piracicaba
330420,29/09/2021,RJ,Resende
330610,29/09/2021,RJ,Valença
330620,29/09/2021,RJ,Vassouras
420208,29/09/2021,SC,Bandeirante
420325,29/09/2021,SC,Capão Alto
420475,29/09/2021,SC,Cunhataí
420535,29/09/2021,SC,Flor do Sertão
421415,29/09/2021,SC,Princesa
421795,29/09/2021,SC,Tigrinhos
500390,29/09/2021,MS,Figueirão
510185,29/09/2021,MT,Bom Jesus do Araguaia
510631,29/09/2021,MT,Novo Santo Antônio
510788,29/09/2021,MT,Serra Nova Dourada
210980,30/09/2021,MA,Santa Helena
312910,30/09/2021,MG,Gurinhatã
316210,30/09/2021,MG,São Gotardo
317130,30/09/2021,MG,Viçosa
412470,30/09/2021,PR,São Jerônimo da Serra
431840,30/09/2021,RS,São Jerônimo
500260,30/09/2021,MS,Camapuã
500627,30/09/2021,MS,Paraíso das Águas
520030,30/09/2021,GO,Alexânia
170600,01/10/2021,TO,Couto Magalhães
170820,01/10/2021,TO,Formoso do Araguaia
172030,01/10/2021,TO,São Sebastião do Tocantins
210630,01/10/2021,MA,Magalhães de Almeida
220551,01/10/2021,PI,Juazeiro do Piauí
250280,01/10/2021,PB,Brejo do Cruz
260392,01/10/2021,PE,Carnaubeira da Penha
260515,01/10/2021,PE,Dormentes
260825,01/10/2021,PE,Jucati
260845,01/10/2021,PE,Lagoa do Carro
261153,01/10/2021,PE,Quixaba
261245,01/10/2021,PE,Santa Cruz
261247,01/10/2021,PE,Santa Cruz da Baixa Verde
261618,01/10/2021,PE,Vertente do Lério
261650,01/10/2021,PE,Xexéu
270820,01/10/2021,AL,São Brás
352830,01/10/2021,SP,Magda
420640,01/10/2021,SC,Guaraciaba
520490,01/10/2021,GO,Campos Belos
521540,01/10/2021,GO,Ouro Verde de Goiás
522100,01/10/2021,GO,Taquaral de Goiás
110020,02/10/2021,RO,Porto Velho
150510,02/10/2021,PA,Óbidos
241350,02/10/2021,RN,Serrinha
260370,02/10/2021,PE,Canhotinho
311090,02/10/2021,MG,Campanha
314180,02/10/2021,MG,Minas Novas
351340,02/10/2021,SP,Cruzeiro
500220,02/10/2021,MS,Bonito
520170,02/10/2021,GO,Aragarças
210370,03/10/2021,MA,Cururupu
330040,03/10/2021,RJ,Barra Mansa
354450,03/10/2021,SP,Rubinéia
421740,03/10/2021,SC,Schroeder
150290,04/10/2021,PA,Curuçá
211400,04/10/2021,MA,Zé Doca
231320,04/10/2021,CE,Tamboril
250420,04/10/2021,PB,Catingueira
270310,04/10/2021,AL,Igaci
280160,04/10/2021,SE,Cedro de São João
280620,04/10/2021,SE,Salgado
311430,04/10/2021,MG,Carmo do Paranaíba
312710,04/10/2021,MG,Frutal
312810,04/10/2021,MG,Guapé
314290,04/10/2021,MG,Monte Azul
315700,04/10/2021,MG,Salinas
320090,04/10/2021,ES,Barra de São Francisco
330180,04/10/2021,RJ,Engenheiro Paulo de Frontin
354380,04/10/2021,SP,Rinópolis
410395,04/10/2021,PR,Campina do Simão
430090,04/10/2021,RS,Aratiba
430520,04/10/2021,RS,Cerro Largo
150215,05/10/2021,PA,Canaã dos Carajás
171515,05/10/2021,TO,Novo Alegre
171620,05/10/2021,TO,Paranã
270255,05/10/2021,AL,Estrela de Alagoas
270644,05/10/2021,AL,Paripueira
291560,05/10/2021,BA,Itamaraju
315080,05/10/2021,MG,Piranga
521170,05/10/2021,GO,Jandaia
521690,05/10/2021,GO,Pilar de Goiás
522060,05/10/2021,GO,Silvânia
230565,06/10/2021,CE,Ipaporanga
251650,06/10/2021,PB,Taperoá
290880,06/10/2021,BA,Contendas do Sincorá
291950,06/10/2021,BA,Livramento de Nossa Senhora
314310,06/10/2021,MG,Monte Carmelo
320160,06/10/2021,ES,Conceição da Barra
420440,06/10/2021,SC,Coronel Freitas
421420,06/10/2021,SC,Quilombo
510250,06/10/2021,MT,Cáceres
510480,06/10/2021,MT,Jaciara
172110,07/10/2021,TO,Tocantínia
280490,07/10/2021,SE,Pacatuba
310810,07/10/2021,MG,Bonfim
312280,07/10/2021,MG,Dom Viçoso
313520,07/10/2021,MG,Januária
317070,07/10/2021,MG,Varginha
412625,07/10/2021,PR,Sarandi
431570,07/10/2021,RS,Rio Pardo
520780,07/10/2021,GO,Firminópolis
521645,07/10/2021,GO,Perolândia
521730,07/10/2021,GO,Pirenópolis
171110,08/10/2021,TO,Itaporã do Tocantins
171700,08/10/2021,TO,Pindorama do Tocantins
230970,08/10/2021,CE,Pacatuba
250070,08/10/2021,PB,São João do Rio do Peixe
250440,08/10/2021,PB,Conceição
312320,08/10/2021,MG,Dores do Indaiá
410530,08/10/2021,PR,Céu Azul
412795,08/10/2021,PR,Tupãssi
520260,08/10/2021,GO,Aurilândia
520470,08/10/2021,GO,Campinorte
520740,08/10/2021,GO,Edéia
520920,08/10/2021,GO,Guapó
520960,08/10/2021,GO,Heitoraí
521680,08/10/2021,GO,Petrolina de Goiás
291720,09/10/2021,BA,Ituaçu
313170,09/10/2021,MG,Itabira
350630,09/10/2021,SP,Bernardino de Campos
430030,09/10/2021,RS,Alecrim
430270,09/10/2021,RS,Butiá
430370,09/10/2021,RS,Campina das Missões
430430,09/10/2021,RS,Cândido Godói
430840,09/10/2021,RS,Formigueiro
431480,09/10/2021,RS,Portão
431650,09/10/2021,RS,Salvador do Sul
431900,09/10/2021,RS,São Marcos
130090,10/10/2021,AM,Canutama
210055,10/10/2021,MA,Amapá do Maranhão
210450,10/10/2021,MA,Governador Archer
230940,10/10/2021,CE,Novo Oriente
231400,10/10/2021,CE,Várzea Alegre
260810,10/10/2021,PE,João Alfredo
270700,10/10/2021,AL,Pindoba
292200,10/10/2021,BA,Mucuri
292210,10/10/2021,BA,Mundo Novo
351140,10/10/2021,SP,Cerqueira César
351290,10/10/2021,SP,Cosmorama
352640,10/10/2021,SP,Laranjal Paulista
410150,10/10/2021,PR,Arapongas
410430,10/10/2021,PR,Campo Mourão
411270,10/10/2021,PR,Jataizinho
412190,10/10/2021,PR,Ribeirão do Pinhal
431800,10/10/2021,RS,São Borja
110002,11/10/2021,RO,Ariquemes
240610,11/10/2021,RN,Jucurutu
250400,11/10/2021,PB,Campina Grande
353620,11/10/2021,SP,Pariquera-Açu
410370,11/10/2021,PR,Cambé
412220,11/10/2021,PR,Rio Branco do Sul
412390,11/10/2021,PR,Santa Mariana
430210,11/10/2021,RS,Bento Gonçalves
521140,11/10/2021,GO,Itauçu
150440,12/10/2021,PA,Marapanim
171180,12/10/2021,TO,Juarina
171884,12/10/2021,TO,Sandolândia
220040,12/10/2021,PI,Altos
292240,12/10/2021,BA,Mutuípe
292950,12/10/2021,BA,São Sebastião do Passé
293260,12/10/2021,BA,Urandi
311480,12/10/2021,MG,Carvalhos
311820,12/10/2021,MG,Conquista
311995,12/10/2021,MG,Córrego Fundo
315010,12/10/2021,MG,Piau
315690,12/10/2021,MG,Sacramento
316690,12/10/2021,MG,Serrania
330555,12/10/2021,RJ,Seropédica
351780,12/10/2021,SP,Guaraçaí
352580,12/10/2021,SP,Júlio Mesquita
352650,12/10/2021,SP,Lavínia
354120,12/10/2021,SP,Presidente Bernardes
355490,12/10/2021,SP,Três Fronteiras
355500,12/10/2021,SP,Tupã
411060,12/10/2021,PR,Iporã
421820,12/10/2021,SC,Timbó
430250,12/10/2021,RS,Bossoroca
431770,12/10/2021,RS,Santo Antônio das Missões
520025,12/10/2021,GO,Águas Lindas de Goiás
520357,12/10/2021,GO,Bonópolis
521150,12/10/2021,GO,Itumbiara
521350,12/10/2021,GO,Monte Alegre de Goiás
521890,12/10/2021,GO,Rubiataba
521940,12/10/2021,GO,Santa Rita do Araguaia
522040,12/10/2021,GO,São Simão
210470,13/10/2021,MA,Graça Aranha
251207,13/10/2021,PB,Poço de José de Moura
251590,13/10/2021,PB,Serraria
270930,13/10/2021,AL,União dos Palmares
270940,13/10/2021,AL,Viçosa
313820,13/10/2021,MG,Lavras
330120,13/10/2021,RJ,Carmo
354060,13/10/2021,SP,Porto Feliz
421350,13/10/2021,SC,Porto Belo
421850,13/10/2021,SC,Treze Tílias
170100,14/10/2021,TO,Ananás
170290,14/10/2021,TO,Axixá do Tocantins
172080,14/10/2021,TO,Sítio Novo do Tocantins
250950,14/10/2021,PB,Montadas
351570,14/10/2021,SP,Ferraz de Vasconcelos
430930,14/10/2021,RS,Guaíba
520090,14/10/2021,GO,Amorinópolis
521720,14/10/2021,GO,Piranhas
521980,14/10/2021,GO,São Domingos
130340,15/10/2021,AM,Parintins
150125,15/10/2021,PA,Bannach
230370,15/10/2021,CE,Caucaia
240310,15/10/2021,RN,Currais Novos
310160,15/10/2021,MG,Alfenas
310710,15/10/2021,MG,Boa Esperança
352044,15/10/2021,SP,Ilha Solteira
210940,16/10/2021,MA,Primeira Cruz
240020,16/10/2021,RN,Açu
241220,16/10/2021,RN,São José de Mipibu
250150,16/10/2021,PB,Bananeiras
270170,16/10/2021,AL,Capela
280150,16/10/2021,SE,Carmópolis
293020,16/10/2021,BA,Sento Sé
320332,16/10/2021,ES,Marataízes
410280,16/10/2021,PR,Bela Vista do Paraíso
430500,16/10/2021,RS,Catuípe
510279,16/10/2021,MT,Carlinda
140002,17/10/2021,RR,Amajari
140017,17/10/2021,RR,Cantá
140045,17/10/2021,RR,Pacaraima
140047,17/10/2021,RR,Rorainópolis
140070,17/10/2021,RR,Uiramutã
230350,17/10/2021,CE,Cascavel
230740,17/10/2021,CE,Jucás
291310,17/10/2021,BA,Ibititá
291450,17/10/2021,BA,Irará
330400,17/10/2021,RJ,Piraí
410010,17/10/2021,PR,Abatiá
280220,18/10/2021,SE,Feira Nova
280440,18/10/2021,SE,Neópolis
354020,18/10/2021,SP,Pontal
251398,19/10/2021,PB,São Francisco
280300,19/10/2021,SE,Itabaianinha
292850,19/10/2021,BA,Santa Terezinha
310910,19/10/2021,MG,Bueno Brandão
315250,19/10/2021,MG,Pouso Alegre
315260,19/10/2021,MG,Pouso Alto
351420,19/10/2021,SP,Dolcinópolis
352000,19/10/2021,SP,Igaraçu do Tietê
411500,19/10/2021,PR,Marilena
431020,19/10/2021,RS,Ijuí
431080,19/10/2021,RS,Ivoti
521550,19/10/2021,GO,Ouvidor
522130,19/10/2021,GO,Três Ranchos
150497,20/10/2021,PA,Nova Ipixuna
220360,20/10/2021,PI,Eliseu Martins
240380,20/10/2021,RN,Florânia
290110,20/10/2021,BA,Amélia Rodrigues
290850,20/10/2021,BA,Conceição do Jacuípe
293140,20/10/2021,BA,Teodoro Sampaio
293170,20/10/2021,BA,Terra Nova
314700,20/10/2021,MG,Paracatu
320190,20/10/2021,ES,Domingos Martins
352270,20/10/2021,SP,Itápolis
353310,20/10/2021,SP,Nova Guataporanga
354280,20/10/2021,SP,Ribeira
355395,20/10/2021,SP,Tarumã
520010,20/10/2021,GO,Abadiânia
520760,20/10/2021,GO,Fazenda Nova
521930,20/10/2021,GO,Santa Helena de Goiás
210060,21/10/2021,MA,Amarante do Maranhão
230380,21/10/2021,CE,Cedro
231325,21/10/2021,CE,Tarrafas
241050,21/10/2021,RN,Rafael Fernandes
280680,21/10/2021,SE,São Domingos
292270,21/10/2021,BA,Nova Canaã
412540,21/10/2021,PR,São José da Boa Vista
520450,21/10/2021,GO,Caldas Novas
522010,21/10/2021,GO,São Luís de Montes Belos
110001,22/10/2021,RO,Alta Floresta D'Oeste
130070,22/10/2021,AM,Boca do Acre
150620,22/10/2021,PA,Salinópolis
160010,22/10/2021,AP,Amapá
231300,22/10/2021,CE,Solonópole
240110,22/10/2021,RN,Areia Branca
241190,22/10/2021,RN,São Francisco do Oeste
250540,22/10/2021,PB,Desterro
280070,22/10/2021,SE,Brejo Grande
291210,22/10/2021,BA,Ibicaraí
314053,22/10/2021,MG,Martins Soares
314585,22/10/2021,MG,Oratórios
314875,22/10/2021,MG,Pedra Bonita
317043,22/10/2021,MG,União de Minas
317075,22/10/2021,MG,Varjão de Minas
320380,22/10/2021,ES,Muqui
353080,22/10/2021,SP,Mogi Mirim
410380,22/10/2021,PR,Cambira
410845,22/10/2021,PR,Foz do Jordão
412400,22/10/2021,PR,Santana do Itararé
412635,22/10/2021,PR,Serranópolis do Iguaçu
420280,22/10/2021,SC,Braço do Norte
430163,22/10/2021,RS,Balneário Pinhal
430187,22/10/2021,RS,Barra do Quaraí
430225,22/10/2021,RS,Boa Vista do Sul
430467,22/10/2021,RS,Capivari do Sul
430471,22/10/2021,RS,Caraá
430512,22/10/2021,RS,Cerrito
430543,22/10/2021,RS,Chuí
430637,22/10/2021,RS,Dilermando de Aguiar
430807,22/10/2021,RS,Fazenda Vilanova
431053,22/10/2021,RS,Itaara
431171,22/10/2021,RS,Maçambará
431339,22/10/2021,RS,Novo Cabrais
432057,22/10/2021,RS,Sete de Setembro
432085,22/10/2021,RS,Tabaí
432149,22/10/2021,RS,Toropi
432232,22/10/2021,RS,Turuçu
432250,22/10/2021,RS,Vacaria
432252,22/10/2021,RS,Vale Verde
432335,22/10/2021,RS,Vila Lângaro
500295,22/10/2021,MS,Chapadão do Sul
171360,23/10/2021,TO,Monte do Carmo
171610,23/10/2021,TO,Paraíso do Tocantins
171886,23/10/2021,TO,Santa Fé do Araguaia
280230,23/10/2021,SE,Frei Paulo
280460,23/10/2021,SE,Nossa Senhora das Dores
280740,23/10/2021,SE,Tobias Barreto
292300,23/10/2021,BA,Nova Viçosa
431040,23/10/2021,RS,Independência
432320,23/10/2021,RS,Victor Graeff
520080,23/10/2021,GO,Alvorada do Norte
521370,23/10/2021,GO,Montes Claros de Goiás
521400,23/10/2021,GO,Mozarlândia
521910,23/10/2021,GO,Santa Bárbara de Goiás
521970,23/10/2021,GO,Santa Terezinha de Goiás
130260,24/10/2021,AM,Manaus
240080,24/10/2021,RN,Angicos
251080,24/10/2021,PB,Patos
320300,24/10/2021,ES,Iúna
352260,24/10/2021,SP,Itapira
355460,24/10/2021,SP,Timburi
410130,24/10/2021,PR,Antônio Olinto
520870,24/10/2021,GO,Goiânia
210500,25/10/2021,MA,Humberto de Campos
230110,25/10/2021,CE,Aracati
230540,25/10/2021,CE,Icó
230590,25/10/2021,CE,Ipueiras
250890,25/10/2021,PB,Mamanguape
291610,25/10/2021,BA,Itaparica
291800,25/10/2021,BA,Jequié
292900,25/10/2021,BA,São Félix
312800,25/10/2021,MG,Guanhães
316470,25/10/2021,MG,São Sebastião do Paraíso
330290,25/10/2021,RJ,Miguel Pereira
351080,25/10/2021,SP,Casa Branca
351600,25/10/2021,SP,Flórida Paulista
353730,25/10/2021,SP,Penápolis
421265,25/10/2021,SC,Pescaria Brava
430040,25/10/2021,RS,Alegrete
430280,25/10/2021,RS,Caçapava do Sul
431850,25/10/2021,RS,São José do Norte
432200,25/10/2021,RS,Triunfo
150320,26/10/2021,PA,Igarapé-Açu
210510,26/10/2021,MA,Icatu
210580,26/10/2021,MA,Lago do Junco
261210,26/10/2021,PE,Salgadinho
290430,26/10/2021,BA,Brejões
292790,26/10/2021,BA,Santa Inês
351000,26/10/2021,SP,Cândido Mota
410700,26/10/2021,PR,Curiúva
412070,26/10/2021,PR,Quatiguá
412860,26/10/2021,PR,Verê
510030,26/10/2021,MT,Alto Araguaia
510700,26/10/2021,MT,Poxoréu
220095,27/10/2021,PI,Aroeiras do Itaim
231130,27/10/2021,CE,Quixadá
240030,27/10/2021,RN,Afonso Bezerra
240710,27/10/2021,RN,Macaíba
241140,27/10/2021,RN,Santana do Matos
350715,27/10/2021,SP,Bom Sucesso de Itararé
351905,27/10/2021,SP,Holambra
352042,27/10/2021,SP,Ilha Comprida
352820,27/10/2021,SP,Macedônia
352840,27/10/2021,SP,Mairinque
352885,27/10/2021,SP,Marapoama
354700,27/10/2021,SP,Santa Maria da Serra
355385,27/10/2021,SP,Taquarivaí
355465,27/10/2021,SP,Torre de Pedra
410520,27/10/2021,PR,Cerro Azul
500600,27/10/2021,MS,Nova Alvorada do Sul
520310,27/10/2021,GO,Baliza
316760,28/10/2021,MG,Simonésia
330210,28/10/2021,RJ,Itaocara
353350,28/10/2021,SP,Novo Horizonte
354550,28/10/2021,SP,Sandovalina
355090,28/10/2021,SP,São Simão
355540,28/10/2021,SP,Ubatuba
410040,28/10/2021,PR,Almirante Tamandaré
420810,28/10/2021,SC,Itaiópolis
170270,29/10/2021,TO,Aurora do Tocantins
220310,29/10/2021,PI,Cristino Castro
220320,29/10/2021,PI,Curimatá
220510,29/10/2021,PI,Itaueira
240580,29/10/2021,RN,João Câmara
241290,29/10/2021,RN,São Tomé
280100,29/10/2021,SE,Campo do Brito
410410,29/10/2021,PR,Campo do Tenente
520460,29/10/2021,GO,Campestre de Goiás
150120,30/10/2021,PA,Baião
241355,30/10/2021,RN,Serrinha dos Pintos
270030,30/10/2021,AL,Arapiraca
313860,30/10/2021,MG,Lima Duarte
315210,30/10/2021,MG,Ponte Nova
410865,30/10/2021,PR,Goioxim
412265,30/10/2021,PR,Rosário do Ivaí
412580,30/10/2021,PR,São Pedro do Ivaí
430660,30/10/2021,RS,Dom Pedrito
520640,30/10/2021,GO,Crixás
521630,30/10/2021,GO,Paranaiguara
150760,31/10/2021,PA,São Miguel do Guamá
210340,31/10/2021,MA,Coelho Neto
210970,31/10/2021,MA,Sambaíba
231060,31/10/2021,CE,Penaforte
320334,31/10/2021,ES,Marechal Floriano
353710,31/10/2021,SP,Pedreira
410405,31/10/2021,PR,Campo Bonito
411620,31/10/2021,PR,Morretes
430240,31/10/2021,RS,Bom Retiro do Sul
430860,31/10/2021,RS,Garibaldi
521310,31/10/2021,GO,Mineiros
521590,31/10/2021,GO,Palminópolis
521770,31/10/2021,GO,Pontalina
352340,01/11/2021,SP,Itatiba
355290,01/11/2021,SP,Taciba
411910,01/11/2021,PR,Piên
230470,03/11/2021,CE,Granja
231200,03/11/2021,CE,Santana do Acaraú
250680,03/11/2021,PB,Ingá
351650,03/11/2021,SP,Gabriel Monteiro
411630,03/11/2021,PR,Munhoz de Melo
140023,04/11/2021,RR,Caroebe
140028,04/11/2021,RR,Iracema
250770,04/11/2021,PB,Juazeirinho
354890,04/11/2021,SP,São Carlos
355080,04/11/2021,SP,São Sebastião da Grama
410390,04/11/2021,PR,Campina da Lagoa
412800,04/11/2021,PR,Ubiratã
120035,05/11/2021,AC,Marechal Thaumaturgo
150220,05/11/2021,PA,Capanema
250220,05/11/2021,PB,Bom Jesus
251350,05/11/2021,PB,Santana de Mangueira
293180,05/11/2021,BA,Tremedal
311440,05/11/2021,MG,Carmo do Rio Claro
313940,05/11/2021,MG,Manhuaçu
315790,05/11/2021,MG,Santa Margarida
316110,05/11/2021,MG,São Francisco
330090,05/11/2021,RJ,Cambuci
330411,05/11/2021,RJ,Porto Real
351519,05/11/2021,SP,Espírito Santo do Turvo
351885,05/11/2021,SP,Guatapará
352230,05/11/2021,SP,Itapetininga
353790,05/11/2021,SP,Pilar do Sul
354425,05/11/2021,SP,Rosana
412250,05/11/2021,PR,Roncador
430200,05/11/2021,RS,Barros Cassal
432050,05/11/2021,RS,Sertão
520120,05/11/2021,GO,Anhanguera
520970,05/11/2021,GO,Hidrolândia
521160,05/11/2021,GO,Ivolândia
150060,06/11/2021,PA,Altamira
230890,06/11/2021,CE,Morrinhos
315180,06/11/2021,MG,Poços de Caldas
410120,06/11/2021,PR,Antonina
420120,06/11/2021,SC,Antônio Carlos
420600,06/11/2021,SC,Governador Celso Ramos
430120,06/11/2021,RS,Arroio do Tigre
110011,07/11/2021,RO,Jaru
150670,07/11/2021,PA,Santana do Araguaia
170230,07/11/2021,TO,Arapoema
240050,07/11/2021,RN,Alexandria
250360,07/11/2021,PB,Caiçara
251430,07/11/2021,PB,São José de Caiana
293070,07/11/2021,BA,Simões Filho
320245,07/11/2021,ES,Ibatiba
411190,07/11/2021,PR,Jaguapitã
520350,07/11/2021,GO,Bom Jesus de Goiás
171330,08/11/2021,TO,Miranorte
240790,08/11/2021,RN,Monte das Gameleiras
240890,08/11/2021,RN,Parelhas
251130,08/11/2021,PB,Piancó
351730,08/11/2021,SP,Guaimbê
353770,08/11/2021,SP,Piacatu
410980,08/11/2021,PR,Ibiporã
421430,08/11/2021,SC,Rancho Queimado
520940,08/11/2021,GO,Guarani de Goiás
220560,09/11/2021,PI,Landri Sales
240420,09/11/2021,RN,Goianinha
270340,09/11/2021,AL,Jacaré dos Homens
293330,09/11/2021,BA,Vitória da Conquista
410970,09/11/2021,PR,Ibaiti
411770,09/11/2021,PR,Palmeira
412010,09/11/2021,PR,Porto Amazonas
412080,09/11/2021,PR,Quatro Barras
521040,09/11/2021,GO,Itaberaí
521740,09/11/2021,GO,Pires do Rio
210015,10/11/2021,MA,Água Doce do Maranhão
210043,10/11/2021,MA,Alto Alegre do Maranhão
210047,10/11/2021,MA,Alto Alegre do Pindaré
210083,10/11/2021,MA,Apicum-Açu
210087,10/11/2021,MA,Araguanã
210125,10/11/2021,MA,Bacabeira
210135,10/11/2021,MA,Bacurituba
210173,10/11/2021,MA,Belágua
210177,10/11/2021,MA,Bela Vista do Maranhão
210193,10/11/2021,MA,Bernardo do Mearim
210197,10/11/2021,MA,Boa Vista do Gurupi
210203,10/11/2021,MA,Bom Jesus das Selvas
210207,10/11/2021,MA,Bom Lugar
210215,10/11/2021,MA,Brejo de Areia
210232,10/11/2021,MA,Buriticupu
210235,10/11/2021,MA,Buritirana
210255,10/11/2021,MA,Campestre do Maranhão
210275,10/11/2021,MA,Capinzal do Norte
